employer_id,employer_name,employer_url
3380881,УК «МНПО «СПЕКТР»,https://hh.ru/employer/3380881
64779,Универплюс,https://hh.ru/employer/64779
2033384,Универсальная Компьютерная Служба,https://hh.ru/employer/2033384
826487,"УралФинанс, ФК",https://hh.ru/employer/826487
4001556,Уралсвязьсервис,https://hh.ru/employer/4001556
10496668,Уральская Агропромышленная Группа,https://hh.ru/employer/10496668
3517783,Уральская Сталь,https://hh.ru/employer/3517783
1467855,ФГАНУ Центр информационных технологий и систем органов исполнительной власти,https://hh.ru/employer/1467855
2169430,ФГАОУ ВО Первый МГМУ им. И.М.Сеченова Минздрава России (Сеченовский Университет),https://hh.ru/employer/2169430
3113687,ФГАУ Оздоровительный Комплекс ДЕСНА,https://hh.ru/employer/3113687
692314,ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России,https://hh.ru/employer/692314
1624041,ФД ЛОГИСТИК,https://hh.ru/employer/1624041
2682,ФИНАМ,https://hh.ru/employer/2682
5856778,ФИТВЕНД,https://hh.ru/employer/5856778
621848,ФИТНЕС-ЦЕНТР 100%,https://hh.ru/employer/621848
677628,ФН Машины,https://hh.ru/employer/677628
8647786,ФРЕШГО,https://hh.ru/employer/8647786
4746378,Фаворит Групп,https://hh.ru/employer/4746378
708,"Фаворит, Международный кадровый центр",https://hh.ru/employer/708
217995,ФармЛайн,https://hh.ru/employer/217995
157215,Федеральная сеть книжных магазинов Читай-город,https://hh.ru/employer/157215
2977632,Филиал ППК Роскадастр по Томской области,https://hh.ru/employer/2977632
1864933,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,https://hh.ru/employer/1864933
11704871,ФинСтратег,https://hh.ru/employer/11704871
724716,Финансовый университет при Правительстве РФ,https://hh.ru/employer/724716
12380167,Фининвест,https://hh.ru/employer/12380167
3116765,Финлекс,https://hh.ru/employer/3116765
5898393,Финтех,https://hh.ru/employer/5898393
5434518,Фит Подольск,https://hh.ru/employer/5434518
564137,Фитокосметик,https://hh.ru/employer/564137
108082,ФомЛайн,https://hh.ru/employer/108082
10570877,Фонд Росконгресс подразделение в г. Санкт-Петербурге,https://hh.ru/employer/10570877
2961415,Формула,https://hh.ru/employer/2961415
88000,Фрегат,https://hh.ru/employer/88000
1230134,ФрешПринт,https://hh.ru/employer/1230134
3112616,Фрутнам,https://hh.ru/employer/3112616
12343612,Фурия,https://hh.ru/employer/12343612
10337522,Фьюче Текнолоджи Солюшинс,https://hh.ru/employer/10337522
4414037,Хай Вэй Групп,https://hh.ru/employer/4414037
552361,Харменс Молоково,https://hh.ru/employer/552361
1761549,Хеммерсбах РУС,https://hh.ru/employer/1761549
1151579,Холдинг «Аэропорты Регионов»,https://hh.ru/employer/1151579
3472571,Хоум Хит,https://hh.ru/employer/3472571
9544882,Хэли Евразия,https://hh.ru/employer/9544882
11278877,Ц6,https://hh.ru/employer/11278877
1717402,ЦВМиР Сибирь,https://hh.ru/employer/1717402
2222,ЦЕМРОС,https://hh.ru/employer/2222
9575906,ЦОТ,https://hh.ru/employer/9575906
10417155,ЦРС,https://hh.ru/employer/10417155
5707391,Царева Яна Дмитриевна,https://hh.ru/employer/5707391
3421775,Центавр,https://hh.ru/employer/3421775
4162547,Центр Здоровья Животных,https://hh.ru/employer/4162547
9613936,Центр Информационных технологий Роскадастр-Инфотех Филиал Роскадастр,https://hh.ru/employer/9613936
94402,Центр Метиз,https://hh.ru/employer/94402
11557704,Центр Станочных Технологий,https://hh.ru/employer/11557704
1616488,Центр Строительного Консалтинга,https://hh.ru/employer/1616488
11157830,Центр имплантации и ортодонтии номер №1 «Призматика»,https://hh.ru/employer/11157830
3051092,Центральная Поликлиника На Ленинградке,https://hh.ru/employer/3051092
12224152,Цифровые легенды,https://hh.ru/employer/12224152
147704,Цифровые технологии,https://hh.ru/employer/147704
11128151,ЧОУ ДПО Краснодарский Учебно-Курсовой Центр,https://hh.ru/employer/11128151
2818547,ЧПОУ Авиашкола Аэрофлота,https://hh.ru/employer/2818547
3359589,ЧПОУ СРШ (коллеж) Анны Муратовой,https://hh.ru/employer/3359589
1346,"Черкизово, Группа предприятий",https://hh.ru/employer/1346
10963364,Черняховский Дмитрий Владимирович,https://hh.ru/employer/10963364
3156389,Честный знак.рф,https://hh.ru/employer/3156389
42361,Чистая вода,https://hh.ru/employer/42361
12470232,Чутур Альбина Сергеевна,https://hh.ru/employer/12470232
5092676,ШИБЕРГ,https://hh.ru/employer/5092676
5046346,Шаимова Алина Олеговна,https://hh.ru/employer/5046346
5480199,Шанте Бьюти,https://hh.ru/employer/5480199
11043466,Шелленберг Елизавета Владимировна,https://hh.ru/employer/11043466
4174398,ЭВМ Сервис,https://hh.ru/employer/4174398
2924773,ЭДЕЛЬВЕЙС,https://hh.ru/employer/2924773
184599,ЭКО РЕСУРС,https://hh.ru/employer/184599
17688,ЭЛЕКТРОННЫЕ ОФИСНЫЕ СИСТЕМЫ,https://hh.ru/employer/17688
2797189,ЭННЕРЛИНК,https://hh.ru/employer/2797189
53797,ЭФКО,https://hh.ru/employer/53797
33397,ЭвоКом,https://hh.ru/employer/33397
734979,Эвол груп,https://hh.ru/employer/734979
1898167,Эддреа,https://hh.ru/employer/1898167
9766282,Экипаж,https://hh.ru/employer/9766282
1063322,Экомобайл,https://hh.ru/employer/1063322
9297865,Экософт,https://hh.ru/employer/9297865
2349517,Экофермер,https://hh.ru/employer/2349517
2803082,Эксиз РУС,https://hh.ru/employer/2803082
2364800,Эксперт Центр,https://hh.ru/employer/2364800
1997724,ЭкспертСтройПроект,https://hh.ru/employer/1997724
1779085,Экспертная группа Veta,https://hh.ru/employer/1779085
2655589,Эл Пи Джи,https://hh.ru/employer/2655589
1532685,Элитный Сочи,https://hh.ru/employer/1532685
34970,Элком-Электро,https://hh.ru/employer/34970
3136952,Энамеру-Трейд,https://hh.ru/employer/3136952
3615039,Энтера,https://hh.ru/employer/3615039
10103116,Эра Технологий,https://hh.ru/employer/10103116
2977158,Эстель Сервис Поволжье,https://hh.ru/employer/2977158
1303772,ЭстэйтЛига,https://hh.ru/employer/1303772
5123074,Этажи Поволжье,https://hh.ru/employer/5123074
10133509,Этажи Федеральная компания,https://hh.ru/employer/10133509
1870317,"ЮРЛ, группа компаний",https://hh.ru/employer/1870317
9313048,Юнити Трейд Солюшн,https://hh.ru/employer/9313048
652744,"Юнити,ООО",https://hh.ru/employer/652744
667658,Языковой центр Евразия,https://hh.ru/employer/667658
1738,Яковлев,https://hh.ru/employer/1738
1740,Яндекс,https://hh.ru/employer/1740
9498120,Яндекс Команда для бизнеса,https://hh.ru/employer/9498120
4934,билайн,https://hh.ru/employer/4934
